onset	duration	concept	condition
2.704471	0.5	butter 	subCR
5.766794	0.5	frisbee 	subHits
14.813138	0.5	plate 	subFA
20.36267	0.5	balloon 	subHits
30.921482	0.5	centipede 	subCR
34.971117	0.5	gown 	subMiss
45.520004	0.5	hoe 	subHits
55.562516	0.5	kangaroo 	subCR
58.608633	0.5	bayonet 	subMiss
67.231047	0.5	crocodile 	subFA
74.271081	0.5	carnation 	subMiss
79.816294	0.5	cannon 	subCR
86.360551	0.5	platypus 	subFA
95.90458	0.5	ear 	subHits
98.948935	0.5	apple 	subFA
104.487844	0.5	lamp 	subHits
110.033257	0.5	lobster 	subMiss
119.58214	0.5	dates 	subHits
125.631617	0.5	lizard 	subHits
132.681206	0.5	crowbar 	subCR
136.230459	0.5	biscuit 	subHits
143.774108	0.5	belt 	subHits
151.319995	0.5	car 	subCR
160.367872	0.5	canopener 	subHits
168.410337	0.5	clarinet 	subHits
172.456685	0.5	swimsuit 	subCR
180.506351	0.5	bookcase 	subCR
185.055553	0.5	tricycle 	subCR
194.604397	0.5	canary 	subCR
205.15316	0.5	rollsroyce 	subHits
208.70292	0.5	donkey 	subHits
217.251982	0.5	chandelier 	subCR
223.301354	0.5	coach 	subMiss
226.85101	0.5	pickle 	subMiss
233.900263	0.5	nut 	subCR
241.449374	0.5	bagpipes 	subCR
252.498319	0.5	scallop 	subCR
257.052184	0.5	pillow 	subMiss
261.127551	0.5	corkscrew 	subFA
270.670009	0.5	leek 	subCR
280.210385	0.5	leg 	subCR
287.249603	0.5	coffee 	subMiss
290.289043	0.5	satsuma 	subCR
296.833615	0.5	sword 	subHits
306.882687	0.5	rattle 	subHits
313.926453	0.5	squid 	subHits
317.471489	0.5	turnip 	subHits
328.020468	0.5	rock 	subHits
333.06996	0.5	sunflower 	subHits
337.619422	0.5	blueberry 	subHits
343.668797	0.5	camera 	subFA
351.217976	0.5	eel 	subCR
359.767068	0.5	toad 	subHits
367.31635	0.5	fork 	subCR
376.360409	0.5	garlic 	subHits
386.408296	0.5	basket 	subHits
394.453589	0.5	millipede 	subHits
404.996089	0.5	cigarette 	subFA
411.541769	0.5	heron 	subFA
422.590725	0.5	hair 	subCR
427.634526	0.5	recorder 	subHits
432.679623	0.5	alligator 	subFA
438.723744	0.5	pineapple 	subHits
448.772461	0.5	earmuffs 	subHits
453.817417	0.5	ambulance 	subHits
463.861204	0.5	dishwasher 	subHits
468.900622	0.5	trowel 	subHits
479.944713	0.5	skunk 	subHits
488.493827	0.5	oak 	subFA
492.538369	0.5	spatula 	subHits
501.582511	0.5	cork 	subHits
512.635541	0.5	mat 	subHits
520.680358	0.5	starling 	subMiss
527.229835	0.5	cockroach 	subCR
536.278804	0.5	apron 	subCR
542.328287	0.5	peacock 	subCR
550.877405	0.5	buckle 	subMiss
554.926971	0.5	armchair 	subCR
559.476392	0.5	daffodil 	subMiss
563.020766	0.5	zebra 	subFA
574.064904	0.5	trumpet 	subHits
580.614286	0.5	sultana 	subFA
