onset	duration	concept	condition
2.585492	0.5	ear 	subCR
5.630139	0.5	rhubarb 	subMiss
14.679441	0.5	harpsichord 	subHits
20.228498	0.5	leek 	subCR
30.777469	0.5	caravan 	subHits
34.827028	0.5	tomato 	subCR
45.375961	0.5	wheelbarrow 	subFA
55.424917	0.5	doll 	subCR
58.468687	0.5	ashtray 	subHits
67.013686	0.5	pelican 	subHits
74.062967	0.5	raven 	subHits
79.612534	0.5	moose 	subFA
86.161761	0.5	mug 	subHits
95.7111	0.5	spoon 	subHits
98.760494	0.5	napkin 	subCR
104.309913	0.5	coach 	n/a
109.85941	0.5	poppy 	n/a
119.408317	0.5	coin 	subCR
125.457707	0.5	van 	subHits
132.507023	0.5	stickinsect 	subHits
136.056772	0.5	bin 	subHits
143.600053	0.5	buckle 	subHits
151.145179	0.5	kitchenscale 	subHits
160.194165	0.5	jar 	subHits
168.243336	0.5	car 	subMiss
172.286889	0.5	elephant 	subCR
180.332104	0.5	bolts 	subCR
184.881633	0.5	worm 	subCR
194.430643	0.5	soup 	subCR
204.979585	0.5	nut 	subFA
208.52929	0.5	ladle 	subCR
217.072125	0.5	arrow 	subHits
223.117708	0.5	grater 	subFA
226.661931	0.5	tortoise 	subFA
233.706727	0.5	tangerine 	subHits
241.255961	0.5	gorilla 	subHits
252.304803	0.5	wasp 	subCR
256.854543	0.5	iguana 	subFA
260.903879	0.5	ant 	subHits
270.447616	0.5	revolver 	subHits
279.991898	0.5	basket 	subMiss
287.036116	0.5	donkey 	subHits
290.080861	0.5	robin 	subFA
296.630226	0.5	calf 	subCR
306.679231	0.5	alligator 	subHits
313.72858	0.5	hawk 	subHits
317.278082	0.5	dagger 	subCR
327.827011	0.5	tractor 	subCR
332.876454	0.5	scarf 	subCR
337.426011	0.5	landrover 	subMiss
343.469914	0.5	truck 	subHits
351.014622	0.5	chisel 	subMiss
359.56397	0.5	banjo 	subHits
367.113034	0.5	biscuit 	subCR
376.162069	0.5	helmet 	subCR
386.212184	0.5	tulip 	subCR
394.260185	0.5	bouquet 	subMiss
404.809152	0.5	anchor 	subCR
411.358681	0.5	fir 	subFA
422.407364	0.5	television 	subHits
427.451323	0.5	platypus 	subCR
432.490125	0.5	pear 	subHits
438.530405	0.5	otter 	subCR
448.574922	0.5	sunflower 	subFA
453.624187	0.5	pillow 	subCR
463.673146	0.5	champagne 	subFA
468.72265	0.5	bookcase 	subHits
479.771604	0.5	trumpet 	subHits
488.320547	0.5	fridge 	subHits
492.364779	0.5	skateboard 	subCR
501.409291	0.5	strawberry 	subHits
512.458231	0.5	mayonnaise 	subHits
520.507384	0.5	birch 	subHits
527.05665	0.5	stone 	subCR
536.105779	0.5	brick 	subHits
542.15509	0.5	cockroach 	subFA
550.698268	0.5	rhino 	subFA
554.743859	0.5	pistol 	subFA
559.293545	0.5	coffeepot 	subMiss
562.83683	0.5	icecream 	subCR
573.882292	0.5	rollerskate 	subHits
580.431216	0.5	mirror 	subMiss
