onset	duration	concept	condition
2.575707	0.5	tractor 	subCR
5.622523	0.5	grasshopper 	subCR
15.171284	0.5	corkscrew 	subHits
21.22068	0.5	satsuma 	subHits
31.769644	0.5	rattleske 	subMiss
35.81914	0.5	tuba 	subCR
46.887961	0.5	sweater 	subHits
56.936934	0.5	flour 	subFA
60.486626	0.5	salmon 	subMiss
69.535554	0.5	owl 	subCR
77.085276	0.5	chair 	subMiss
82.634353	0.5	chicken 	subCR
89.676855	0.5	hippo 	subCR
99.722548	0.5	rose 	subCR
103.266048	0.5	hedgehog 	subMiss
109.304552	0.5	bed 	subFA
114.85105	0.5	cricket 	subFA
124.899961	0.5	ship 	subHits
131.449259	0.5	drill 	subHits
138.498518	0.5	harpoon 	subCR
142.048089	0.5	marigold 	n/a
149.597515	0.5	banjo 	subCR
157.640105	0.5	pickle 	subHits
167.185568	0.5	coach 	subCR
175.734603	0.5	termite 	subCR
180.277667	0.5	scorpion 	subMiss
188.323446	0.5	kiwi 	subCR
191.366751	0.5	emu 	subMiss
196.412486	0.5	corn 	subHits
205.961562	0.5	mayonnaise 	subFA
217.010439	0.5	cockroach 	n/a
221.060168	0.5	table 	subCR
229.609109	0.5	saw 	subMiss
236.158409	0.5	ant 	subMiss
239.707969	0.5	tea 	n/a
246.757391	0.5	scallop 	subCR
254.806482	0.5	thumbs 	subCR
265.865357	0.5	daisy 	subCR
270.908268	0.5	asparagus 	subHits
275.45441	0.5	Kettle 	subMiss
285.503326	0.5	wasp 	subMiss
295.052226	0.5	calf 	subFA
302.601585	0.5	rifle 	subMiss
305.646	0.5	radish 	subHits
312.190586	0.5	onion 	subFA
322.739515	0.5	blueberry 	subCR
330.288843	0.5	cat 	subMiss
334.3382	0.5	heron 	subMiss
345.387191	0.5	horse 	subMiss
350.936598	0.5	cap 	subMiss
355.486152	0.5	blouse 	subCR
361.530108	0.5	barrel 	subHits
369.574713	0.5	clarinet 	subMiss
378.623757	0.5	pineapple 	subMiss
386.172978	0.5	magpie 	subMiss
395.722013	0.5	peas 	subHits
405.770981	0.5	lantern 	subCR
413.81459	0.5	melon 	subFA
416.859841	0.5	currant 	subHits
427.408635	0.5	nose 	subHits
434.452138	0.5	doughnut 	subCR
445.496874	0.5	dress 	subCR
448.546514	0.5	flea 	subCR
453.590295	0.5	pillow 	subHits
459.135487	0.5	bullet 	subHits
465.684804	0.5	trousers 	subHits
476.233646	0.5	pelican 	subCR
481.783062	0.5	hyacinth 	subCR
492.331992	0.5	caterpillar 	subMiss
497.374004	0.5	screw 	subMiss
505.920841	0.5	buffalo 	subMiss
510.470209	0.5	gin 	subHits
519.519281	0.5	wheelbarrow 	subCR
528.0684	0.5	carrot 	subFA
535.117701	0.5	bench 	subCR
544.160524	0.5	bear 	subCR
550.206008	0.5	sugar 	subHits
559.255112	0.5	willow 	subCR
563.305387	0.5	buggy 	n/a
567.849384	0.5	whisky 	subCR
571.893896	0.5	rhino 	subCR
578.43743	0.5	lips 	subFA
