onset	duration	concept	condition
2.579267	0.5	skateboard 	subHits
5.628661	0.5	blueberry 	subFA
14.677532	0.5	housefly 	subHits
20.227076	0.5	unicycle 	subCR
30.775945	0.5	gown 	subHits
34.825517	0.5	tuba 	subHits
45.3744	0.5	daffodil 	subCR
55.423396	0.5	microwave 	subCR
58.473094	0.5	parakeet 	subFA
67.022196	0.5	marigold 	subCR
74.071434	0.5	doorknob 	subCR
79.62092	0.5	jacket 	subCR
86.170346	0.5	whisky 	subCR
95.71926	0.5	trout 	subCR
98.768944	0.5	sultana 	subHits
104.318393	0.5	pillow 	subFA
109.867854	0.5	buggy 	subHits
119.416792	0.5	kite 	subHits
125.466159	0.5	desk 	subCR
132.515609	0.5	fork 	subCR
136.065125	0.5	clock 	subHits
143.614486	0.5	cow 	subCR
151.163599	0.5	brush 	subCR
160.212684	0.5	cockroach 	subCR
168.26187	0.5	cockerel 	subHits
172.311395	0.5	tuna 	subFA
180.360537	0.5	llama 	subFA
184.910114	0.5	alligator 	subCR
194.459154	0.5	peas 	subHits
205.008121	0.5	scarf 	subCR
208.557663	0.5	harmonica 	subHits
217.106768	0.5	wheelbarrow 	subHits
223.156145	0.5	scallop 	subCR
226.705785	0.5	oyster 	subCR
233.755076	0.5	peanut 	subHits
241.304305	0.5	seagull 	subCR
252.353219	0.5	chisel 	subFA
256.903817	0.5	mussel 	subCR
260.952251	0.5	train 	subCR
270.501287	0.5	lemonade 	subHits
280.050262	0.5	aubergine 	subHits
287.099573	0.5	bat 	subFA
290.14922	0.5	shawl 	subHits
296.698557	0.5	violin 	subFA
306.747553	0.5	trumpet 	subFA
313.797063	0.5	toaster 	subHits
317.346442	0.5	currant 	subFA
327.89541	0.5	leg 	subHits
332.944789	0.5	centipede 	subCR
337.494346	0.5	clamp 	subMiss
343.543747	0.5	canary 	subFA
351.092922	0.5	fir 	subCR
359.64206	0.5	box 	subCR
367.191307	0.5	tray 	subHits
376.240367	0.5	daisy 	subMiss
386.290553	0.5	octopus 	subFA
394.338425	0.5	frog 	subHits
404.887399	0.5	pram 	subCR
411.436665	0.5	gunieapig 	subFA
422.485525	0.5	worm 	subCR
427.535027	0.5	coffeemachine 	subFA
432.584489	0.5	rattleske 	subHits
438.633837	0.5	bath 	subCR
448.682767	0.5	champagne 	subFA
453.732287	0.5	nut 	subFA
463.781285	0.5	saxophone 	subFA
468.831528	0.5	coconut 	subFA
479.879583	0.5	hoe 	subFA
488.42867	0.5	tangerine 	subHits
492.47834	0.5	iguana 	subCR
501.527306	0.5	tank 	subCR
512.579807	0.5	cannon 	subHits
520.625481	0.5	swan 	subHits
527.174664	0.5	earmuffs 	subHits
536.223789	0.5	sparrow 	subHits
542.273098	0.5	bread 	subCR
550.832244	0.5	rice 	subHits
554.881824	0.5	radio 	subFA
559.431416	0.5	oak 	subHits
562.980955	0.5	brick 	subHits
574.029838	0.5	banana 	subHits
580.579402	0.5	cushion 	subFA
