onset	duration	concept	condition
2.579314	0.5	parakeet 	subHits
5.628909	0.5	bean 	subHits
14.672515	0.5	tuba 	subHits
20.212051	0.5	cushion 	subHits
30.750628	0.5	cauliflower 	subCR
34.796078	0.5	chocolate 	subHits
45.34473	0.5	carp 	subCR
55.388476	0.5	strainer 	subFA
58.433282	0.5	jam 	subFA
66.982392	0.5	wallet 	subCR
74.025278	0.5	brandy 	subHits
79.56525	0.5	wheel 	subHits
86.104893	0.5	flea 	subFA
95.6494	0.5	willow 	subFA
98.69902	0.5	aubergine 	subHits
104.242855	0.5	trolley 	subHits
109.78192	0.5	tricycle 	subHits
119.326811	0.5	ostrich 	subHits
125.36946	0.5	key 	subCR
132.415406	0.5	robe 	subCR
135.959358	0.5	frisbee 	subHits
143.498737	0.5	apple 	subCR
151.037465	0.5	foot 	subHits
160.07598	0.5	spear 	subHits
168.115314	0.5	bin 	subHits
172.154862	0.5	kangaroo 	subHits
180.200375	0.5	rose 	subHits
184.743404	0.5	jeans 	subFA
194.289137	0.5	microscope 	subFA
204.837789	0.5	eucalyptus 	subCR
208.380807	0.5	candle 	subCR
216.920728	0.5	bowl 	subCR
222.960807	0.5	basket 	subCR
226.500363	0.5	ladle 	subCR
233.544715	0.5	pigeon 	subHits
241.093923	0.5	coin 	subHits
252.142795	0.5	canopener 	subHits
256.692331	0.5	rock 	subCR
260.736556	0.5	brusselsprouts 	subCR
270.275319	0.5	shark 	subCR
279.819845	0.5	pear 	subFA
286.863465	0.5	buffalo 	subHits
289.908788	0.5	jeep 	subCR
296.451392	0.5	rollingpin 	subFA
306.497048	0.5	violin 	subHits
313.546317	0.5	thumbs 	subHits
317.095935	0.5	ant 	subFA
327.644796	0.5	toad 	subHits
332.687852	0.5	tights 	subHits
337.227661	0.5	milk 	subHits
343.266881	0.5	stickinsect 	subFA
350.812344	0.5	hyacinth 	subCR
359.355354	0.5	cake 	subCR
366.900634	0.5	cheese 	subCR
375.944261	0.5	lamb 	subHits
385.992183	0.5	barrel 	subFA
394.037726	0.5	banjo 	subHits
404.5804	0.5	tray 	subCR
411.119789	0.5	gun 	subFA
422.164735	0.5	gloves 	subCR
427.208641	0.5	drum 	subCR
432.24826	0.5	moth 	subHits
438.287253	0.5	earmuffs 	subHits
448.332009	0.5	napkin 	subCR
453.381428	0.5	chicken 	subHits
463.43038	0.5	sandpaper 	subFA
468.479835	0.5	snail 	subCR
479.528661	0.5	buttercup 	subHits
488.077775	0.5	scorpion 	subHits
492.121605	0.5	hawk 	subCR
501.160849	0.5	orchid 	subCR
512.205419	0.5	starling 	subHits
520.254366	0.5	otter 	subCR
526.803754	0.5	nut 	subHits
535.852802	0.5	chestnut 	subHits
541.896439	0.5	poppy 	subHits
550.435874	0.5	cork 	subHits
554.474648	0.5	hammer 	subCR
559.014851	0.5	toaster 	subHits
562.559892	0.5	coconut 	subHits
573.608738	0.5	ladybird 	subHits
580.15799	0.5	bicycle 	subHits
