onset	duration	concept	condition
2.584781	0.5	napkin 	subCR
5.634505	0.5	leopard 	subCR
14.683492	0.5	pliers 	subCR
20.232871	0.5	hedgehog 	subHits
30.782029	0.5	butterfly 	subHits
34.831376	0.5	beaver 	n/a
45.380207	0.5	raven 	subFA
55.429197	0.5	pie 	subFA
58.478915	0.5	plum 	subCR
67.028023	0.5	hammer 	subHits
74.072218	0.5	telephone 	subCR
79.616678	0.5	orchid 	subFA
86.160742	0.5	lemon 	subCR
95.705012	0.5	flea 	subCR
98.754666	0.5	rice 	subHits
104.299084	0.5	bacon 	subHits
109.843565	0.5	lamb 	subFA
119.3926	0.5	balloon 	subFA
125.436699	0.5	deer 	subFA
132.481202	0.5	dishwasher 	subMiss
136.030836	0.5	goat 	subHits
143.580057	0.5	tulip 	subHits
151.129226	0.5	buggy 	subCR
160.178293	0.5	pumpkin 	subHits
168.227485	0.5	jelly 	subHits
172.272081	0.5	iguana 	subFA
180.316335	0.5	sock 	subCR
184.860141	0.5	worm 	subCR
194.40477	0.5	spade 	subFA
204.953733	0.5	soup 	subMiss
208.503332	0.5	bottle 	subHits
217.052494	0.5	zebra 	subHits
223.101853	0.5	peanut 	subHits
226.645894	0.5	beetle 	subHits
233.690749	0.5	taxi 	subCR
241.239965	0.5	peach 	subHits
252.288893	0.5	microwave 	subHits
256.841715	0.5	starling 	subMiss
260.887864	0.5	flounder 	subHits
270.431734	0.5	foot 	subCR
279.976045	0.5	frisbee 	subCR
287.025222	0.5	chipmunk 	subMiss
290.074929	0.5	rhino 	subFA
296.624248	0.5	bear 	subFA
306.673312	0.5	dog 	subFA
313.722462	0.5	cheese 	subCR
317.272057	0.5	seal 	subMiss
327.821097	0.5	mackerel 	subCR
332.864974	0.5	housefly 	subMiss
337.403694	0.5	wheelbarrow 	subCR
343.449416	0.5	willow 	subHits
350.998625	0.5	knife 	subCR
359.54775	0.5	coin 	subHits
367.097109	0.5	leg 	subCR
376.14613	0.5	raisin 	subFA
386.195132	0.5	recorder 	subFA
394.24429	0.5	hornet 	subHits
404.793133	0.5	hyacinth 	subFA
411.34245	0.5	prawn 	subFA
422.385669	0.5	cigar 	subCR
427.42609	0.5	clarinet 	subMiss
432.470299	0.5	washingmachine 	subHits
438.514681	0.5	orange 	subFA
448.558908	0.5	axe 	subFA
453.608181	0.5	locust 	subFA
463.657067	0.5	heron 	subFA
468.701354	0.5	frog 	subHits
479.745484	0.5	sunflower 	subFA
488.29462	0.5	olive 	subFA
492.344212	0.5	crab 	subHits
501.387487	0.5	jeep 	subCR
512.432557	0.5	seahorse 	subHits
520.481377	0.5	moose 	subHits
527.030578	0.5	snail 	subCR
536.079685	0.5	raft 	subFA
542.12364	0.5	pony 	subCR
550.668242	0.5	duck 	subHits
554.717946	0.5	cello 	subHits
559.267262	0.5	drum 	subCR
562.816988	0.5	broom 	subMiss
573.865732	0.5	bayonet 	subCR
