onset	duration	concept	condition
2.579838	0.5	skirt 	subFA
5.629426	0.5	flea 	subCR
14.673966	0.5	canopener 	subCR
20.217916	0.5	shotgun 	subHits
30.766852	0.5	parsley 	subHits
34.816455	0.5	doll 	subHits
45.36538	0.5	tangerine 	subFA
55.409154	0.5	bat 	subFA
58.453932	0.5	nail 	subCR
67.00306	0.5	squid 	subMiss
74.05233	0.5	helmet 	subCR
79.601862	0.5	bomb 	subFA
86.146194	0.5	slug 	subMiss
95.69022	0.5	pigeon 	subHits
98.739872	0.5	gorilla 	subFA
104.289258	0.5	apricot 	subCR
109.838748	0.5	woodpecker 	subCR
119.387669	0.5	harpoon 	subHits
125.437047	0.5	pineapple 	subFA
132.486302	0.5	harpsichord 	subMiss
136.030868	0.5	bin 	subFA
143.57527	0.5	corkscrew 	subHits
151.118281	0.5	leg 	subMiss
160.163632	0.5	bean 	subCR
168.212927	0.5	lobster 	subHits
172.256908	0.5	worm 	subMiss
180.301424	0.5	wren 	subMiss
184.850991	0.5	porsche 	subHits
194.399996	0.5	landrover 	subFA
204.948942	0.5	dragonfly 	subMiss
208.492803	0.5	eye 	subHits
217.037741	0.5	lily 	subHits
223.087095	0.5	bacon 	subCR
226.636734	0.5	platypus 	subFA
233.685977	0.5	microscope 	subCR
241.229107	0.5	bath 	subHits
252.274003	0.5	clam 	subFA
256.823644	0.5	clamp 	subHits
260.867823	0.5	moth 	subCR
270.412273	0.5	scissors 	subCR
279.961227	0.5	doorknob 	n/a
287.010389	0.5	raccoon 	subCR
290.054165	0.5	drum 	subHits
296.59948	0.5	jam 	subHits
306.64854	0.5	scorpion 	subHits
313.697784	0.5	eel 	subMiss
317.247296	0.5	buzzard 	subHits
327.796308	0.5	wallet 	subHits
332.840611	0.5	brusselsprouts 	subHits
337.385204	0.5	camel 	subCR
343.434655	0.5	rat 	subCR
350.978969	0.5	tulip 	subCR
359.523023	0.5	swimsuit 	subCR
367.072201	0.5	alligator 	subHits
376.121325	0.5	horse 	subMiss
386.170227	0.5	jeep 	subCR
394.21373	0.5	mouse 	subHits
404.758952	0.5	beaver 	subCR
411.30764	0.5	kingfisher 	subHits
422.356467	0.5	seagull 	subHits
427.400256	0.5	moose 	subCR
432.445433	0.5	sandwich 	subFA
438.494878	0.5	soup 	subMiss
448.543908	0.5	coffeemachine 	subFA
453.593352	0.5	lamb 	subHits
463.642789	0.5	camera 	subFA
468.691888	0.5	ladle 	subHits
479.74065	0.5	knife 	subCR
488.284673	0.5	cat 	subHits
492.324393	0.5	cigar 	subCR
501.368346	0.5	icecream 	subMiss
512.417179	0.5	caterpillar 	subCR
520.461064	0.5	buffalo 	subFA
527.00572	0.5	sheep 	subHits
536.054817	0.5	olive 	subCR
542.098349	0.5	bra 	subCR
550.643385	0.5	pistol 	subHits
554.692942	0.5	peacock 	subCR
559.242486	0.5	whisky 	subHits
562.792191	0.5	robe 	subCR
573.841011	0.5	hyena 	subHits
580.390349	0.5	scallop 	subCR
