onset	duration	concept	condition
2.585379	0.5	garlic 	subHits
5.634957	0.5	butterfly 	subHits
14.68407	0.5	sandwich 	subHits
20.233569	0.5	leotard 	n/a
30.782857	0.5	motorcycle 	subFA
34.832049	0.5	dolphin 	subHits
45.381008	0.5	jacket 	subCR
55.430095	0.5	cockerel 	subMiss
58.479644	0.5	hummingbird 	subHits
67.028849	0.5	van 	subCR
74.078092	0.5	whisky 	subHits
79.627548	0.5	wine 	subHits
86.17693	0.5	buckle 	subHits
95.725922	0.5	lips 	subCR
98.775616	0.5	cake 	subCR
104.325053	0.5	raisin 	subCR
109.874451	0.5	seagull 	subCR
119.423467	0.5	jar 	subFA
125.472985	0.5	coach 	subFA
132.522171	0.5	potato 	subCR
136.07183	0.5	plate 	subCR
143.621087	0.5	kite 	subHits
151.170352	0.5	canopener 	subHits
160.219345	0.5	bookcase 	subCR
168.268531	0.5	recorder 	subHits
172.318228	0.5	prawn 	subCR
180.367318	0.5	crab 	subHits
184.916839	0.5	cloak 	subCR
194.4659	0.5	peanut 	subHits
205.014794	0.5	dagger 	subHits
208.564436	0.5	candle 	subCR
217.11354	0.5	carp 	subHits
223.162897	0.5	rice 	subFA
226.712521	0.5	rollerskate 	subFA
233.761814	0.5	raft 	subFA
241.311089	0.5	lorry 	subMiss
252.359905	0.5	brush 	subCR
256.909427	0.5	pliers 	subHits
260.959049	0.5	bath 	subHits
270.508046	0.5	cannon 	subHits
280.057341	0.5	bread 	subHits
287.106331	0.5	bean 	subHits
290.156039	0.5	bow 	subCR
296.705353	0.5	ham 	subCR
306.754283	0.5	rake 	subFA
313.803604	0.5	birch 	subHits
317.3532	0.5	prune 	subCR
327.902079	0.5	otter 	subFA
332.951556	0.5	hammer 	subCR
337.501109	0.5	thumbs 	subHits
343.550588	0.5	cushion 	subCR
351.099719	0.5	sink 	subCR
359.648807	0.5	rattleske 	subCR
367.198069	0.5	mango 	subCR
376.247123	0.5	walrus 	subMiss
386.306148	0.5	spatula 	subCR
394.355295	0.5	frisbee 	subHits
404.904143	0.5	sweetpotato 	subHits
411.453482	0.5	armour 	subHits
422.502352	0.5	hoe 	subFA
427.551853	0.5	seal 	subCR
432.601334	0.5	giraffe 	subCR
438.650631	0.5	platypus 	subHits
448.709601	0.5	tomato 	subFA
453.759173	0.5	alligator 	subFA
463.808074	0.5	sandpaper 	subHits
468.85758	0.5	turnip 	subHits
479.906467	0.5	stickinsect 	subFA
488.455537	0.5	nail 	subCR
492.505265	0.5	tiger 	subMiss
501.554199	0.5	salmon 	subFA
512.603081	0.5	lion 	subMiss
520.652288	0.5	box 	subCR
527.2016	0.5	cigar 	subMiss
536.250674	0.5	saw 	subCR
542.3	0.5	crossbow 	subHits
550.849199	0.5	goose 	subHits
554.898892	0.5	pram 	subCR
559.44827	0.5	ox 	subHits
562.99793	0.5	bomb 	subCR
574.086841	0.5	lime 	subHits
580.636218	0.5	trowel 	subCR
