onset	duration	concept	condition
2.638616	0.5	train 	subHits
5.69746	0.5	horse 	subHits
14.746514	0.5	aubergine 	subFA
20.295965	0.5	bullet 	subCR
30.85479	0.5	truck 	subHits
34.90446	0.5	grapefruit 	subHits
45.448371	0.5	wheelbarrow 	subHits
55.492325	0.5	chisel 	subHits
58.541904	0.5	doll 	subCR
67.085235	0.5	tricycle 	subCR
74.125104	0.5	llama 	subHits
79.663603	0.5	jeans 	subHits
86.203221	0.5	olive 	subFA
95.74171	0.5	mackerel 	subHits
98.787762	0.5	hyacinth 	subHits
104.368824	0.5	rifle 	subHits
109.916533	0.5	tiger 	subHits
119.459427	0.5	marble 	subHits
125.498907	0.5	pineapple 	subFA
132.546121	0.5	tray 	subHits
136.094965	0.5	pigeon 	subFA
143.636401	0.5	flamingo 	subFA
151.176465	0.5	zebra 	subHits
160.21487	0.5	microwave 	subCR
168.254965	0.5	cheese 	subCR
172.295096	0.5	shotgun 	subHits
180.339205	0.5	kingfisher 	subHits
184.88875	0.5	coffeemachine 	subCR
194.432274	0.5	lamp 	subHits
204.970114	0.5	trowel 	subFA
208.51026	0.5	parakeet 	subCR
217.055326	0.5	coffeepot 	subHits
223.104727	0.5	tuna 	subHits
226.648209	0.5	wheelchair 	subHits
233.687366	0.5	wasp 	subMiss
241.22786	0.5	onion 	subFA
252.271741	0.5	jelly 	subCR
256.81513	0.5	beaver 	subMiss
260.890786	0.5	doughnut 	subMiss
270.434726	0.5	sword 	subFA
279.978804	0.5	calf 	subHits
287.028032	0.5	nose 	subHits
290.077792	0.5	lion 	subMiss
296.620295	0.5	panther 	subHits
306.666085	0.5	scarf 	subCR
313.715378	0.5	jacket 	subCR
317.259073	0.5	bee 	subMiss
327.803796	0.5	leopard 	subCR
332.847056	0.5	bagpipes 	subFA
337.39286	0.5	barrel 	subFA
343.442283	0.5	blueberry 	subMiss
350.985387	0.5	skirt 	subCR
359.525616	0.5	kite 	subHits
367.069897	0.5	lamb 	subFA
376.112516	0.5	crossbow 	subCR
386.157815	0.5	heron 	subHits
394.200419	0.5	mushroom 	subCR
404.745838	0.5	flour 	subCR
411.28987	0.5	melon 	subHits
422.328836	0.5	sweetpotato 	subFA
427.368711	0.5	champagne 	subCR
432.413094	0.5	pear 	subMiss
438.462443	0.5	piano 	subFA
448.511361	0.5	jeep 	subHits
453.555947	0.5	pelican 	subHits
463.599763	0.5	anchor 	subFA
468.649262	0.5	cushion 	subHits
479.691618	0.5	spear 	subMiss
488.231349	0.5	frog 	subFA
492.271758	0.5	drill 	subHits
501.315979	0.5	desk 	subMiss
512.364797	0.5	oak 	subMiss
520.414005	0.5	drum 	subHits
526.957031	0.5	seal 	subHits
535.99611	0.5	soup 	subMiss
542.035252	0.5	grapes 	subHits
550.58082	0.5	scallop 	subMiss
554.624026	0.5	potato 	subHits
559.17	0.5	kiwi 	subFA
562.712895	0.5	helicopter 	subHits
573.758474	0.5	thumbs 	subCR
580.307746	0.5	tulip 	subHits
