onset	duration	concept	condition
2.584648	0.5	otter 	subCR
5.629864	0.5	crocodile 	subMiss
14.678937	0.5	revolver 	subHits
20.222659	0.5	tongue 	subCR
30.767226	0.5	cheetah 	subCR
34.811538	0.5	porsche 	subCR
45.355744	0.5	banana 	subCR
55.40467	0.5	ham 	subCR
58.447563	0.5	jellyfish 	subMiss
66.993642	0.5	mayonnaise 	subFA
74.03753	0.5	bag 	subHits
79.582261	0.5	robe 	subHits
86.125356	0.5	sink 	subHits
95.670511	0.5	cage 	subHits
98.720215	0.5	crane 	subCR
104.262938	0.5	helicopter 	subMiss
109.809005	0.5	lemon 	subCR
119.358044	0.5	pliers 	subMiss
125.407535	0.5	jeep 	subMiss
132.456844	0.5	moth 	subHits
136.001134	0.5	bayonet 	subFA
143.545554	0.5	rattleske 	subCR
151.094819	0.5	guitar 	subCR
160.138962	0.5	recorder 	subHits
168.183352	0.5	wolf 	subCR
172.227137	0.5	gerbil 	subCR
180.27182	0.5	cloak 	subHits
184.816073	0.5	axe 	subHits
194.360351	0.5	deer 	subFA
204.909227	0.5	kite 	subHits
208.458861	0.5	biscuit 	subHits
217.00802	0.5	cake 	subHits
223.05169	0.5	butter 	subCR
226.591586	0.5	peach 	subCR
233.636273	0.5	lamb 	subCR
241.179483	0.5	strainer 	subHits
252.224394	0.5	goose 	subCR
256.773799	0.5	pansy 	subFA
260.823489	0.5	walrus 	subCR
270.367298	0.5	skunk 	subCR
279.911494	0.5	eucalyptus 	subCR
286.954744	0.5	knife 	subMiss
289.994093	0.5	harp 	subCR
296.533878	0.5	champagne 	subFA
306.573046	0.5	duck 	subHits
313.618008	0.5	pram 	subCR
317.162559	0.5	scissors 	subFA
327.706571	0.5	butterfly 	subCR
332.750491	0.5	cider 	subCR
337.289587	0.5	mackerel 	subHits
343.328602	0.5	doll 	subHits
350.868652	0.5	bagpipes 	subHits
359.413231	0.5	lily 	subHits
366.957172	0.5	bread 	subHits
375.995631	0.5	finger 	subHits
386.044517	0.5	whisky 	subCR
394.089716	0.5	crossbow 	n/a
404.638685	0.5	jacket 	subHits
411.188004	0.5	ostrich 	subHits
422.23679	0.5	van 	subCR
427.281054	0.5	ambulance 	subHits
432.319564	0.5	soup 	subHits
438.359884	0.5	ladle 	subCR
448.404201	0.5	lion 	subHits
453.453649	0.5	rabbit 	subFA
463.496714	0.5	carrot 	subHits
468.536653	0.5	broccoli 	subCR
479.580966	0.5	mirror 	subHits
488.125205	0.5	aeroplane 	subFA
492.17016	0.5	sultana 	subHits
501.218787	0.5	cigarette 	subCR
512.267608	0.5	pony 	subHits
520.311761	0.5	canoe 	subHits
526.866101	0.5	onion 	subHits
535.91973	0.5	doughnut 	subCR
541.964729	0.5	blender 	subCR
550.508781	0.5	jeans 	subCR
554.553347	0.5	belt 	subFA
559.096157	0.5	alligator 	subHits
562.636653	0.5	marigold 	subCR
573.681367	0.5	ladybird 	subHits
