onset	duration	concept	condition
2.584796	0.5	bench 	subMiss
5.634484	0.5	hyena 	subCR
14.683483	0.5	tarantula 	subHits
20.23293	0.5	blouse 	subCR
30.777012	0.5	skirt 	subHits
34.821439	0.5	piano 	subMiss
45.370425	0.5	fork 	subHits
55.413481	0.5	crowbar 	subCR
58.459063	0.5	camel 	n/a
67.008093	0.5	brusselsprouts 	subCR
74.057443	0.5	seal 	subCR
79.60689	0.5	donkey 	subCR
86.156162	0.5	octopus 	subCR
95.705249	0.5	drill 	subCR
98.755023	0.5	train 	subMiss
104.299359	0.5	dolphin 	subHits
109.843832	0.5	willow 	subHits
119.392853	0.5	barrel 	subCR
125.436758	0.5	glodfish 	n/a
132.481383	0.5	rock 	subHits
136.031201	0.5	tangerine 	subCR
143.580409	0.5	saw 	subCR
151.123938	0.5	ship 	subFA
160.168654	0.5	spear 	subCR
168.217839	0.5	peg 	subHits
172.262428	0.5	mussel 	subCR
180.306588	0.5	flute 	subHits
184.856129	0.5	sweetpotato 	subCR
194.405224	0.5	ashtray 	subHits
204.948399	0.5	nail 	subHits
208.487465	0.5	leopard 	subCR
217.032892	0.5	mitten 	subHits
223.082216	0.5	oyster 	subFA
226.631987	0.5	swan 	subHits
233.681141	0.5	ox 	subMiss
241.230434	0.5	fox 	subHits
252.279223	0.5	raisin 	subHits
256.831821	0.5	spider 	subCR
260.873519	0.5	marble 	subHits
270.41746	0.5	cockerel 	subCR
279.961081	0.5	rhubarb 	subHits
287.005751	0.5	goat 	subCR
290.04986	0.5	screw 	subMiss
296.594635	0.5	mushroom 	subMiss
306.644019	0.5	stove 	subFA
313.693074	0.5	tea 	subCR
317.242791	0.5	sock 	subHits
327.791583	0.5	dove 	subHits
332.835566	0.5	kangaroo 	subHits
337.381036	0.5	cup 	subHits
343.429974	0.5	jam 	subCR
350.979171	0.5	scallop 	subHits
359.528396	0.5	panther 	subCR
367.072115	0.5	wheelbarrow 	subCR
376.116618	0.5	garlic 	subCR
386.170391	0.5	tricycle 	subMiss
394.214765	0.5	avocado 	subCR
404.763695	0.5	coin 	subHits
411.312975	0.5	oven 	subCR
422.361885	0.5	chipmunk 	subHits
427.405694	0.5	apple 	subHits
432.450843	0.5	fir 	subCR
438.500288	0.5	coffeepot 	subHits
448.549357	0.5	emu 	subCR
453.598732	0.5	kiwi 	subFA
463.647582	0.5	toad 	subFA
468.697138	0.5	leotard 	n/a
479.745918	0.5	turnip 	subCR
488.295101	0.5	raspberry 	subHits
492.344663	0.5	magpie 	subMiss
501.393732	0.5	rake 	subHits
512.442588	0.5	penknife 	subCR
520.486429	0.5	peas 	subHits
527.031119	0.5	worm 	subFA
536.074742	0.5	pillow 	subHits
542.11408	0.5	flounder 	subFA
550.660338	0.5	radish 	subCR
554.7082	0.5	peanut 	subHits
559.257676	0.5	porcupine 	subCR
562.807414	0.5	termite 	subMiss
573.856156	0.5	chandelier 	subFA
580.405647	0.5	grapefruit 	subCR
