onset	duration	concept	condition
2.587521	0.5	soup 	subMiss
5.632059	0.5	dishwasher 	subCR
14.67596	0.5	mussel 	subCR
20.22078	0.5	scarf 	subCR
30.76946	0.5	doll 	subHits
34.818997	0.5	sword 	subFA
45.362137	0.5	budgie 	subFA
55.400651	0.5	swing 	subFA
58.441526	0.5	knife 	subMiss
66.985633	0.5	doorknob 	subFA
74.034883	0.5	train 	subHits
79.584275	0.5	tiger 	subHits
86.133619	0.5	hedgehog 	subFA
95.68253	0.5	hair 	subHits
98.726788	0.5	eye 	subFA
104.271773	0.5	sink 	subMiss
109.814807	0.5	landrover 	subFA
119.360072	0.5	recorder 	subHits
125.40275	0.5	cigar 	subHits
132.448932	0.5	llama 	subHits
135.992489	0.5	wheelchair 	subMiss
143.537546	0.5	ambulance 	subHits
151.081534	0.5	tangerine 	subHits
160.125735	0.5	parsley 	subCR
168.169463	0.5	sparrow 	subHits
172.208065	0.5	trowel 	subMiss
180.24758	0.5	cow 	subMiss
184.793141	0.5	ship 	subFA
194.342149	0.5	balloon 	subHits
204.891058	0.5	pansy 	subHits
208.434912	0.5	anchor 	subHits
216.973939	0.5	bat 	subHits
223.013737	0.5	stove 	subHits
226.553176	0.5	wren 	subMiss
233.597988	0.5	stool 	subHits
241.140827	0.5	millipede 	subFA
252.18607	0.5	peach 	subFA
256.735501	0.5	revolver 	subHits
260.778437	0.5	eel 	subFA
270.317682	0.5	oven 	subCR
279.85791	0.5	biscuit 	subHits
286.902386	0.5	flounder 	subFA
289.946607	0.5	tractor 	subHits
296.485117	0.5	dragonfly 	subCR
306.524278	0.5	gin 	subCR
313.563832	0.5	bench 	subCR
317.109209	0.5	leopard 	subCR
327.65234	0.5	trumpet 	subHits
332.691003	0.5	lorry 	subCR
337.230044	0.5	swimsuit 	subCR
343.271075	0.5	patridge 	subCR
350.815695	0.5	tulip 	subHits
359.358662	0.5	raisin 	subHits
366.897817	0.5	bolts 	subHits
375.936952	0.5	tarantula 	subFA
385.981993	0.5	drill 	subHits
394.02492	0.5	spoon 	subHits
404.570114	0.5	ear 	subFA
411.113321	0.5	plum 	subCR
422.158215	0.5	buggy 	subCR
427.201091	0.5	fork 	subMiss
432.247125	0.5	cider 	subCR
438.290487	0.5	gong 	subHits
448.335603	0.5	desk 	subHits
453.384874	0.5	bath 	subCR
463.428012	0.5	pineapple 	subFA
468.467186	0.5	crane 	subHits
479.512144	0.5	broccoli 	subHits
488.061222	0.5	calf 	subHits
492.104159	0.5	helmet 	subCR
501.144793	0.5	kitchenscale 	subHits
512.188651	0.5	moose 	subHits
520.232148	0.5	hyena 	subFA
526.77059	0.5	hoe 	subHits
535.809708	0.5	coffeepot 	subCR
541.855523	0.5	locust 	subFA
550.404631	0.5	canary 	subCR
554.454211	0.5	clam 	subCR
558.998141	0.5	fir 	subFA
562.538013	0.5	ketchup 	subHits
573.582179	0.5	tortoise 	subFA
