onset	duration	concept	condition
2.574668	0.5	cherries 	subHits
5.621555	0.5	cigarette 	subCR
14.670625	0.5	cork 	subFA
20.220005	0.5	bean 	subHits
30.76357	0.5	stool 	subFA
34.808472	0.5	hedgehog 	subHits
45.351534	0.5	brush 	subCR
55.396262	0.5	pig 	subHits
58.446146	0.5	cockroach 	subHits
66.995119	0.5	fox 	subCR
74.044403	0.5	crossbow 	subHits
79.593793	0.5	frog 	subFA
86.143133	0.5	canoe 	subCR
95.692085	0.5	radish 	subCR
98.741767	0.5	sock 	subCR
104.291227	0.5	wren 	subMiss
109.840771	0.5	penknife 	subHits
119.383726	0.5	marigold 	subHits
125.429152	0.5	hammer 	subHits
132.488327	0.5	earmuffs 	subHits
136.032385	0.5	celery 	subHits
143.57717	0.5	frisbee 	subHits
151.120445	0.5	train 	subHits
160.165466	0.5	dress 	subCR
168.214621	0.5	chair 	subCR
172.264406	0.5	landrover 	subHits
180.307367	0.5	bin 	subHits
184.852941	0.5	aeroplane 	subFA
194.401886	0.5	harp 	subHits
204.945173	0.5	trowel 	subFA
208.490413	0.5	rat 	subMiss
217.034531	0.5	cage 	subFA
223.078927	0.5	bagpipes 	subHits
226.628618	0.5	microwave 	subFA
233.677839	0.5	leotard 	subCR
241.22765	0.5	pigeon 	subHits
252.275946	0.5	sparrow 	subMiss
256.825894	0.5	crayfish 	subHits
260.870168	0.5	taxi 	subFA
270.408501	0.5	banjo 	subFA
279.953364	0.5	hyacinth 	subFA
287.002337	0.5	harpoon 	subFA
290.052004	0.5	rice 	subHits
296.595628	0.5	mussel 	subHits
306.640406	0.5	pansy 	subHits
313.689544	0.5	strawberry 	subHits
317.239111	0.5	lamb 	subHits
327.788066	0.5	ear 	subHits
332.831144	0.5	prune 	subHits
337.377103	0.5	canopener 	subHits
343.426534	0.5	rollerskate 	subHits
350.975775	0.5	ladybird 	subFA
359.519999	0.5	whale 	subFA
367.064045	0.5	pear 	subMiss
376.107538	0.5	key 	subHits
386.16209	0.5	magpie 	subFA
394.211253	0.5	clamp 	subFA
404.760272	0.5	bolts 	subHits
411.3039	0.5	birch 	subFA
422.343387	0.5	kangaroo 	subHits
427.387819	0.5	doll 	subHits
432.437318	0.5	turkey 	subFA
438.486717	0.5	car 	subMiss
448.535678	0.5	crane 	subCR
453.585146	0.5	crab 	subHits
463.627632	0.5	guitar 	subHits
468.673552	0.5	wine 	subCR
479.72248	0.5	heron 	subHits
488.266091	0.5	sugar 	subHits
492.305465	0.5	daffodil 	subCR
501.350219	0.5	emu 	subHits
512.399056	0.5	chisel 	subHits
520.448211	0.5	blender 	subHits
526.997538	0.5	rhubarb 	subCR
536.040861	0.5	grater 	subFA
542.085995	0.5	goat 	subHits
550.636057	0.5	oven 	subCR
554.684777	0.5	bread 	subHits
559.234286	0.5	crocodile 	subFA
562.777033	0.5	cricket 	subHits
573.822812	0.5	brandy 	subFA
580.371999	0.5	buggy 	subHits
