onset	duration	concept	condition
2.577636	0.5	scarf 	subHits
5.625627	0.5	barrel 	subMiss
14.669048	0.5	giraffe 	subFA
20.214106	0.5	broccoli 	subCR
30.762984	0.5	shawl 	subCR
34.807279	0.5	unicycle 	subHits
45.351464	0.5	flour 	subHits
55.400466	0.5	mosquito 	subHits
58.450149	0.5	daffodil 	subFA
66.999196	0.5	bow 	subCR
74.048579	0.5	pram 	subCR
79.59299	0.5	spatula 	subHits
86.137196	0.5	dice 	subCR
95.686364	0.5	penguin 	subFA
98.736067	0.5	ostrich 	subFA
104.285357	0.5	pistol 	subFA
109.839161	0.5	hippo 	subCR
119.383847	0.5	armchair 	subMiss
125.433211	0.5	bus 	subMiss
132.482585	0.5	washingmachine 	subCR
136.025948	0.5	leg 	subFA
143.566312	0.5	lips 	subCR
151.110614	0.5	clam 	subHits
160.159687	0.5	butter 	subCR
168.208844	0.5	rock 	subHits
172.258447	0.5	icecream 	subHits
180.307615	0.5	ant 	subHits
184.857172	0.5	kite 	subHits
194.406094	0.5	foot 	subHits
204.954998	0.5	tongue 	subCR
208.504786	0.5	microscope 	subCR
217.053886	0.5	tulip 	subHits
223.103246	0.5	radish 	subCR
226.652797	0.5	rice 	subCR
233.712139	0.5	tractor 	subCR
241.261369	0.5	raven 	subHits
252.310159	0.5	mat 	subHits
256.859622	0.5	flamingo 	subHits
260.909372	0.5	pineapple 	subHits
270.458365	0.5	squid 	subMiss
280.007399	0.5	motorcycle 	subMiss
287.056754	0.5	donkey 	subCR
290.1064	0.5	strawberry 	subFA
296.650239	0.5	gong 	subHits
306.695923	0.5	prawn 	subCR
313.743908	0.5	birch 	subCR
317.29367	0.5	worm 	subHits
327.842465	0.5	scissors 	subHits
332.891949	0.5	mussel 	subCR
337.44153	0.5	belt 	subFA
343.49222	0.5	jeans 	subCR
351.040162	0.5	grapefruit 	subHits
359.590663	0.5	coffeemachine 	subFA
367.138563	0.5	sofa 	subMiss
376.187589	0.5	gin 	subCR
386.246497	0.5	hoe 	subCR
394.289749	0.5	tuba 	subCR
404.834612	0.5	grasshopper 	subFA
411.383943	0.5	eagle 	subFA
422.427446	0.5	clamp 	subHits
427.472342	0.5	melon 	subCR
432.515766	0.5	parakeet 	subHits
438.561185	0.5	ladybird 	subFA
448.610137	0.5	broom 	subFA
453.654434	0.5	typewriter 	subMiss
463.693564	0.5	hyena 	subHits
468.732743	0.5	rat 	subFA
479.777031	0.5	blender 	subMiss
488.320442	0.5	seahorse 	subFA
492.359548	0.5	cockroach 	subHits
501.407959	0.5	scorpion 	subCR
512.453857	0.5	wine 	subHits
520.502841	0.5	moose 	subFA
527.052207	0.5	lobster 	subCR
536.101349	0.5	canopener 	subFA
542.150739	0.5	sycamore 	subHits
550.699726	0.5	monkey 	subCR
554.744033	0.5	cart 	subCR
559.288937	0.5	jar 	subHits
562.833218	0.5	starling 	subMiss
573.877454	0.5	plum 	subFA
580.426828	0.5	cage 	subFA
