onset	duration	concept	condition
2.579616	0.5	camera 	subCR
5.630193	0.5	lime 	n/a
14.672444	0.5	comb 	subFA
20.212656	0.5	turkey 	subHits
30.756724	0.5	ship 	subFA
34.806169	0.5	dress 	subMiss
45.355004	0.5	bed 	subMiss
55.403914	0.5	mussel 	subHits
58.447061	0.5	axe 	subMiss
66.992794	0.5	bolts 	subHits
74.041994	0.5	hornet 	subMiss
79.591431	0.5	fork 	subMiss
86.140941	0.5	lorry 	subMiss
95.685118	0.5	motorcycle 	subCR
98.729367	0.5	grenade 	subHits
104.27926	0.5	box 	subHits
109.821578	0.5	sink 	subCR
119.367228	0.5	lantern 	subCR
125.411806	0.5	rice 	subHits
132.457496	0.5	icecream 	subHits
135.999268	0.5	tiger 	subFA
143.539654	0.5	bicycle 	subCR
151.08391	0.5	wren 	subCR
160.132954	0.5	satsuma 	subMiss
168.182214	0.5	peach 	subHits
172.231666	0.5	flea 	subMiss
180.280872	0.5	hamster 	subMiss
184.830379	0.5	apple 	subFA
194.379398	0.5	flute 	subFA
204.928252	0.5	peanut 	subCR
208.479493	0.5	parsley 	subCR
217.027041	0.5	oyster 	subFA
223.076357	0.5	lips 	subHits
226.625967	0.5	dragonfly 	subHits
233.675241	0.5	owl 	subFA
241.224485	0.5	camel 	subHits
252.273443	0.5	trolley 	subHits
256.823219	0.5	corkscrew 	subFA
260.872398	0.5	leg 	subMiss
270.421437	0.5	marble 	subHits
279.970536	0.5	earmuffs 	subHits
287.019678	0.5	rhubarb 	subCR
290.069574	0.5	prune 	subFA
296.618697	0.5	scallop 	subHits
306.667686	0.5	mushroom 	subFA
313.711477	0.5	grater 	subFA
317.256512	0.5	train 	subHits
327.800153	0.5	wheelchair 	subMiss
332.845024	0.5	helicopter 	subMiss
337.387998	0.5	thumbs 	subCR
343.433813	0.5	coconut 	subCR
350.977814	0.5	canopener 	subMiss
359.522103	0.5	cauliflower 	subHits
367.071308	0.5	tuba 	subFA
376.120405	0.5	tricycle 	subFA
386.169389	0.5	chisel 	subFA
394.218511	0.5	housefly 	subFA
404.761368	0.5	spade 	subHits
411.306699	0.5	desk 	subHits
422.355588	0.5	car 	subMiss
427.405043	0.5	umbrella 	subFA
432.454496	0.5	elephant 	subMiss
438.503847	0.5	jacket 	subCR
448.552804	0.5	carnation 	subCR
453.602407	0.5	avocado 	subCR
463.651325	0.5	doll 	subHits
468.700701	0.5	rattleske 	subHits
479.749785	0.5	cat 	subHits
488.29864	0.5	salmon 	subCR
492.342488	0.5	moose 	subCR
501.38731	0.5	coin 	subHits
512.436213	0.5	napkin 	subHits
520.485239	0.5	octopus 	subFA
527.035058	0.5	tulip 	subHits
536.078203	0.5	truck 	subMiss
542.117798	0.5	milk 	subCR
550.662106	0.5	unicycle 	subHits
554.705913	0.5	carp 	subHits
559.245223	0.5	cherries 	subCR
562.790797	0.5	swimsuit 	subCR
573.841294	0.5	tea 	subHits
