onset	duration	concept	condition
2.697515	0.5	deer 	subFA
5.767507	0.5	typewriter 	subHits
14.815479	0.5	gloves 	subCR
20.363897	0.5	asparagus 	subFA
30.923076	0.5	stool 	subCR
34.97233	0.5	platypus 	subFA
45.60126	0.5	balloon 	subHits
55.650115	0.5	trousers 	subCR
58.699817	0.5	gerbil 	subCR
67.249004	0.5	ox 	subCR
74.298239	0.5	lamp 	subCR
79.847679	0.5	cork 	subHits
86.391031	0.5	seal 	subMiss
95.935828	0.5	sparrow 	subFA
98.985482	0.5	eucalyptus 	subHits
104.534891	0.5	spoon 	subCR
110.086429	0.5	harpoon 	subHits
119.633327	0.5	biscuit 	subHits
125.682825	0.5	bench 	subHits
132.731971	0.5	budgie 	subFA
136.281542	0.5	cider 	subCR
143.830783	0.5	shotgun 	subCR
151.381812	0.5	bear 	subMiss
160.428953	0.5	yatch 	subHits
168.478121	0.5	willow 	subHits
172.527731	0.5	rose 	subCR
180.576859	0.5	heart 	subHits
185.126369	0.5	raven 	subMiss
194.675488	0.5	fir 	subHits
205.224216	0.5	sock 	subHits
208.767782	0.5	crayfish 	subMiss
217.307659	0.5	crane 	subCR
223.354301	0.5	frisbee 	subCR
226.901968	0.5	cricket 	subFA
233.946281	0.5	mug 	subHits
241.490438	0.5	skunk 	subMiss
252.539283	0.5	ham 	subHits
257.088895	0.5	drum 	subCR
261.13204	0.5	bacon 	subMiss
270.709835	0.5	pig 	subCR
280.256396	0.5	porcupine 	subHits
287.305613	0.5	gin 	subCR
290.355422	0.5	artichoke 	subHits
296.904603	0.5	locust 	subFA
306.953667	0.5	potato 	subMiss
313.997102	0.5	turtle 	subHits
317.537254	0.5	iguana 	subHits
328.081343	0.5	spider 	subCR
333.123748	0.5	toaster 	subMiss
337.670333	0.5	cheese 	subMiss
343.713044	0.5	ant 	subFA
351.252312	0.5	millipede 	subCR
359.798044	0.5	doorknob 	subCR
367.341539	0.5	buzzard 	subCR
376.380514	0.5	mosquito 	subMiss
386.427987	0.5	watermelon 	subHits
394.474349	0.5	swing 	subCR
405.017646	0.5	clam 	subCR
411.562521	0.5	coffeepot 	subMiss
422.605258	0.5	dagger 	subFA
427.650959	0.5	pelican 	subCR
432.701123	0.5	sycamore 	subFA
438.749722	0.5	yoghurt 	subHits
448.798663	0.5	wheelbarrow 	subFA
453.848197	0.5	microwave 	subCR
463.897041	0.5	harmonica 	subFA
468.939973	0.5	armour 	subHits
479.98543	0.5	hedgehog 	subHits
488.528754	0.5	jeans 	subHits
492.56769	0.5	ketchup 	subHits
501.613134	0.5	cockroach 	subHits
512.664801	0.5	sunflower 	subHits
520.711114	0.5	courgette 	subHits
527.255149	0.5	plum 	subFA
536.294379	0.5	rollingpin 	subHits
542.333179	0.5	sweetpotato 	subCR
550.877875	0.5	hummingbird 	subHits
554.927446	0.5	cheetah 	subCR
559.477053	0.5	pickle 	subFA
563.026746	0.5	banana 	subMiss
574.075703	0.5	strainer 	subFA
580.6248	0.5	bean 	subHits
