onset	duration	concept	condition
2.581309	0.5	bowl 	subMiss
5.64101	0.5	mango 	subCR
14.69011	0.5	currant 	subFA
20.233093	0.5	marigold 	subMiss
30.778475	0.5	tray 	subCR
34.828024	0.5	peacock 	subCR
45.371632	0.5	mirror 	subCR
55.415985	0.5	tank 	subMiss
58.459306	0.5	crayfish 	subCR
67.00481	0.5	cow 	subMiss
74.054105	0.5	corn 	subCR
79.60345	0.5	strawberry 	subMiss
86.152782	0.5	dates 	subHits
95.70185	0.5	ox 	subHits
98.7516	0.5	zebra 	subHits
104.295246	0.5	seagull 	subMiss
109.835657	0.5	beetle 	subCR
119.38231	0.5	key 	subCR
125.423262	0.5	jar 	subMiss
132.468143	0.5	tulip 	subHits
136.012048	0.5	asparagus 	subHits
143.55109	0.5	bayonet 	subCR
151.090343	0.5	cigarette 	subMiss
160.129645	0.5	balloon 	subCR
168.168885	0.5	bag 	subMiss
172.207803	0.5	avocado 	subHits
180.253204	0.5	doll 	subCR
184.802842	0.5	mushroom 	subMiss
194.352141	0.5	rollsroyce 	subCR
204.90077	0.5	ball 	n/a
208.450479	0.5	cat 	subCR
216.999577	0.5	garlic 	subCR
223.043642	0.5	screw 	subFA
226.583428	0.5	grater 	subHits
233.627879	0.5	trombone 	subCR
241.177131	0.5	jam 	subMiss
252.225875	0.5	starling 	subMiss
256.779856	0.5	dolphin 	subMiss
260.819606	0.5	lorry 	subCR
270.364034	0.5	elephant 	subFA
279.913185	0.5	tent 	subHits
286.96261	0.5	sultana 	subFA
290.012162	0.5	coffee 	subCR
296.561478	0.5	coach 	subCR
306.610391	0.5	bus 	subFA
313.659795	0.5	ant 	subCR
317.209227	0.5	yatch 	subCR
327.753131	0.5	lizard 	subHits
332.797775	0.5	ambulance 	subCR
337.347337	0.5	spinach 	subMiss
343.391512	0.5	saxophone 	subFA
350.935839	0.5	lobster 	subMiss
359.485015	0.5	scorpion 	subCR
367.034252	0.5	melon 	subCR
376.083386	0.5	orange 	subFA
386.132324	0.5	gorilla 	subCR
394.18143	0.5	lips 	subHits
404.730499	0.5	robin 	subHits
411.274334	0.5	rollerskate 	subFA
422.318665	0.5	chisel 	subCR
427.36166	0.5	robe 	subMiss
432.407637	0.5	toaster 	subMiss
438.451955	0.5	clamp 	subCR
448.496037	0.5	duck 	subHits
453.545483	0.5	apricot 	subMiss
463.594338	0.5	iguana 	subCR
468.63838	0.5	raspberry 	subHits
479.677321	0.5	salmon 	subCR
488.221888	0.5	chicken 	subFA
492.271491	0.5	foot 	subCR
501.314645	0.5	bat 	subCR
512.359556	0.5	sugar 	subCR
520.408695	0.5	bone 	subHits
526.951753	0.5	carnation 	subCR
535.991413	0.5	gerbil 	subCR
542.036449	0.5	tiger 	subMiss
550.580473	0.5	comb 	subCR
554.619476	0.5	dandelion 	subMiss
559.158835	0.5	gunieapig 	subHits
562.69783	0.5	brush 	subCR
573.743392	0.5	wheel 	subMiss
