onset	duration	concept	condition
2.581735	0.5	wolf 	subMiss
5.631486	0.5	zebra 	subCR
14.680528	0.5	balloon 	subHits
20.229963	0.5	trousers 	subMiss
30.779452	0.5	jeans 	subMiss
34.822368	0.5	box 	subCR
45.367331	0.5	bullet 	subFA
55.410488	0.5	cherries 	subHits
58.456082	0.5	apple 	subFA
67.005139	0.5	sledge 	subHits
74.048599	0.5	banana 	subMiss
79.588257	0.5	goat 	subHits
86.128002	0.5	razor 	subHits
95.67222	0.5	tank 	subHits
98.716913	0.5	unicycle 	subHits
104.255289	0.5	plate 	subMiss
109.800676	0.5	ambulance 	n/a
119.34985	0.5	heron 	subHits
125.394004	0.5	desk 	subHits
132.439834	0.5	anchor 	subCR
135.988059	0.5	harp 	subHits
143.532413	0.5	dog 	subMiss
151.07654	0.5	key 	subCR
160.120487	0.5	spear 	subHits
168.164669	0.5	grasshopper 	subHits
172.208066	0.5	gun 	subCR
180.247695	0.5	satsuma 	subCR
184.792976	0.5	panther 	subMiss
194.342167	0.5	mango 	subHits
204.890843	0.5	cauliflower 	subCR
208.440587	0.5	barrel 	subHits
216.989723	0.5	hair 	subFA
223.039058	0.5	bag 	subCR
226.588746	0.5	bear 	subFA
233.63802	0.5	potato 	subMiss
241.181277	0.5	cider 	subFA
252.22612	0.5	cod 	subMiss
256.775799	0.5	coin 	subCR
260.825178	0.5	walrus 	subCR
270.374204	0.5	blueberry 	subFA
279.918175	0.5	penguin 	subFA
286.962646	0.5	van 	subMiss
290.012109	0.5	butter 	subHits
296.561528	0.5	accordion 	subCR
306.610489	0.5	lips 	subCR
313.659808	0.5	coffeepot 	subCR
317.20941	0.5	hedgehog 	subFA
327.758315	0.5	mirror 	subMiss
332.807784	0.5	microwave 	subMiss
337.357395	0.5	cello 	subCR
343.406789	0.5	calf 	subFA
350.955944	0.5	dove 	subMiss
359.505052	0.5	hummingbird 	subFA
367.054291	0.5	pram 	subHits
376.103288	0.5	sword 	subHits
386.152357	0.5	donkey 	subMiss
394.201493	0.5	ear 	subHits
404.744849	0.5	rose 	subCR
411.284248	0.5	trout 	subCR
422.328705	0.5	oven 	subCR
427.378123	0.5	wasp 	subCR
432.422445	0.5	trowel 	subFA
438.466928	0.5	brick 	subFA
448.516112	0.5	dagger 	subHits
453.565413	0.5	mosquito 	subHits
463.614412	0.5	willow 	subHits
468.663877	0.5	mushroom 	subFA
479.712752	0.5	dice 	subHits
488.261868	0.5	bee 	subHits
492.311482	0.5	mitten 	subHits
501.3606	0.5	avocado 	subHits
512.410155	0.5	rice 	subFA
520.458547	0.5	birch 	subCR
527.007906	0.5	ant 	subHits
536.056876	0.5	spinach 	subCR
542.101196	0.5	rollerskate 	subHits
550.645541	0.5	taxi 	subCR
554.695125	0.5	trombone 	subHits
559.244551	0.5	shirt 	subMiss
562.788413	0.5	rake 	subHits
573.834484	0.5	biscuit 	subFA
