onset	duration	concept	condition
2.577801	0.5	hammer 	subMiss
5.62783	0.5	canary 	subMiss
15.177001	0.5	raspberry 	subCR
21.2259	0.5	birch 	subHits
31.774826	0.5	sandpaper 	subFA
35.834377	0.5	crayfish 	subFA
46.883108	0.5	ball 	subMiss
56.932221	0.5	fir 	subCR
60.481929	0.5	trolley 	subFA
69.532364	0.5	raccoon 	subFA
77.074426	0.5	cannon 	subFA
82.619455	0.5	mitten 	subMiss
89.663616	0.5	brusselsprouts 	subCR
99.707709	0.5	washingmachine 	subCR
103.257377	0.5	ambulance 	subCR
109.306736	0.5	napkin 	subCR
114.856212	0.5	slug 	subHits
124.905139	0.5	porsche 	subHits
131.454382	0.5	anchor 	subHits
138.497804	0.5	lemonade 	subFA
142.043396	0.5	champagne 	subHits
149.59263	0.5	hawk 	subMiss
157.635146	0.5	trowel 	subFA
167.175203	0.5	oak 	subHits
175.719893	0.5	celery 	subHits
180.263997	0.5	olive 	subFA
188.303095	0.5	scarf 	subCR
191.348291	0.5	accordion 	subHits
196.397764	0.5	limousine 	subFA
205.941543	0.5	butterfly 	subCR
216.985516	0.5	dates 	subFA
221.029055	0.5	coffeepot 	subHits
229.574303	0.5	parakeet 	subHits
236.117824	0.5	orange 	subHits
239.66324	0.5	penknife 	subCR
246.712529	0.5	watermelon 	subFA
254.761612	0.5	seahorse 	subCR
265.820517	0.5	tray 	subCR
270.864163	0.5	axe 	subCR
275.409589	0.5	nut 	subCR
285.458546	0.5	taxi 	subHits
295.002275	0.5	garlic 	n/a
302.546757	0.5	bolts 	subMiss
305.59641	0.5	flute 	subCR
312.145671	0.5	chipmunk 	subMiss
322.694633	0.5	moose 	subHits
330.237758	0.5	trumpet 	subCR
334.283471	0.5	wolf 	subHits
345.332319	0.5	gerbil 	subHits
350.881627	0.5	stone 	subHits
355.43126	0.5	tank 	subMiss
361.480667	0.5	dog 	subCR
369.522532	0.5	tulip 	subHits
378.568788	0.5	wheel 	subHits
386.118083	0.5	lobster 	subCR
395.667068	0.5	turkey 	subHits
405.71629	0.5	bat 	subMiss
413.765239	0.5	turtle 	subHits
416.809384	0.5	lion 	n/a
427.348632	0.5	ear 	subHits
434.392977	0.5	cigarette 	subHits
445.441984	0.5	cauliflower 	subHits
448.491659	0.5	chandelier 	subFA
453.541167	0.5	finger 	subHits
459.10059	0.5	sofa 	subMiss
465.643841	0.5	leek 	subHits
476.183126	0.5	mug 	n/a
481.728224	0.5	broccoli 	subFA
492.277038	0.5	ladybird 	subFA
497.326815	0.5	pig 	subHits
505.878224	0.5	doorknob 	subHits
510.425286	0.5	wine 	subFA
519.474349	0.5	glodfish 	subHits
528.023455	0.5	whisk 	subMiss
535.072737	0.5	dice 	subHits
544.1219	0.5	yatch 	subHits
550.164584	0.5	bone 	subFA
559.210238	0.5	bath 	n/a
563.260153	0.5	lemon 	subCR
567.809303	0.5	grapefruit 	subHits
571.858884	0.5	knife 	subHits
578.408551	0.5	gloves 	subCR
